id,iniciopromo,finpromo,semanainicio,semanafin,producto,preciotarifa,preciopromocion,cantidad,tipopromo,ahorro
4200,2017-07-17,2017-07-24,30,31,79,3.4260599999999997,3.44472,,SOCIO,-0.01866000000000012
4375,2017-07-17,2017-07-22,30,30,96,4.9155,4.9755,,,-0.0600000000000005
4379,2017-07-17,2017-07-22,30,30,87,4.959,5.022,,,-0.06300000000000061
4373,2017-07-17,2017-07-22,30,30,1,4.08552,4.36728,24,FOLLETO,-0.28176000000000023
4353,2017-07-20,2017-07-22,30,30,1,4.08552,4.36728,30,FOLLETO,-0.28176000000000023
4396,2017-07-21,2017-07-28,30,31,20,3.567,3.5079599999999997,,FOLLETO,0.059040000000000425
4439,2017-07-24,2017-07-31,31,32,19,4.437,4.39332,,HABITUAL,0.04368000000000016
4422,2017-07-24,2017-07-28,31,31,87,4.959,4.50585,,,0.45314999999999994
4387,2017-07-24,2017-08-03,31,32,85,4.63014,4.57281,,,0.057330000000000325
4382,2017-07-24,2017-08-03,31,32,73,4.3761,4.253819999999999,,,0.12228000000000083
4424,2017-07-24,2017-07-29,31,31,20,3.4365,3.3945,,,0.04200000000000026
4413,2017-07-24,2017-07-29,31,31,54,3.6975,3.6735,,,0.023999999999999577
4412,2017-07-24,2017-08-08,31,33,10,3.393,3.4837800000000003,,,-0.09078000000000053
4423,2017-07-24,2017-07-28,31,31,73,4.8285,4.38774,,,0.44076000000000004
4410,2017-07-24,2017-08-08,31,33,10,3.393,3.4837800000000003,,,-0.09078000000000053
4409,2017-07-24,2017-08-08,31,33,10,3.393,3.4837800000000003,,,-0.09078000000000053
4408,2017-07-24,2017-08-08,31,33,10,3.393,3.4837800000000003,,,-0.09078000000000053
4411,2017-07-24,2017-08-08,31,33,10,3.393,3.4837800000000003,,,-0.09078000000000053
4319,2017-07-25,2017-08-07,31,33,77,5.9577599999999995,5.75298,,FOLLETO,0.20477999999999952
4446,2017-07-25,2017-08-07,31,33,70,6.56502,6.3156300000000005,,,0.2493899999999991
4447,2017-07-25,2017-08-07,31,33,97,4.464840000000001,4.50399,,,-0.03914999999999935
4448,2017-07-25,2017-08-07,31,33,70,6.56502,6.3156300000000005,,,0.2493899999999991
4322,2017-07-25,2017-08-07,31,33,68,6.14394,5.681369999999999,,FOLLETO,0.46257000000000037
4445,2017-07-25,2017-08-07,31,33,97,4.464840000000001,4.50399,,,-0.03914999999999935
4324,2017-07-25,2017-08-07,31,33,77,5.9577599999999995,5.75298,,FOLLETO,0.20477999999999952
4325,2017-07-25,2017-08-07,31,33,22,5.76375,5.681369999999999,,FOLLETO,0.08238000000000056
4320,2017-07-25,2017-08-07,31,33,22,5.76375,5.681369999999999,,FOLLETO,0.08238000000000056
4326,2017-07-25,2017-08-07,31,33,17,6.11523,5.8087800000000005,,FOLLETO,0.3064499999999999
4327,2017-07-25,2017-08-07,31,33,68,6.14394,5.681369999999999,,FOLLETO,0.46257000000000037
4328,2017-07-25,2017-08-07,31,33,26,4.94682,4.74765,,FOLLETO,0.19916999999999963
4323,2017-07-25,2017-08-07,31,33,26,4.94682,4.74765,,FOLLETO,0.19916999999999963
4321,2017-07-25,2017-08-07,31,33,17,6.11523,5.8087800000000005,,FOLLETO,0.3064499999999999
4489,2017-07-26,2017-08-02,31,32,94,3.6975,2.76675,,,0.9307499999999997
4490,2017-07-26,2017-08-02,31,32,94,3.6975,2.76675,,,0.9307499999999997
4491,2017-07-26,2017-08-02,31,32,94,3.6975,2.76675,,,0.9307499999999997
4492,2017-07-26,2017-08-02,31,32,94,3.6975,2.76675,,,0.9307499999999997
4493,2017-07-26,2017-08-02,31,32,94,3.6975,2.76675,,,0.9307499999999997
4494,2017-07-26,2017-08-02,31,32,94,3.6975,2.76675,,,0.9307499999999997
4495,2017-07-26,2017-08-02,31,32,94,3.6975,2.76675,,,0.9307499999999997
4333,2017-07-26,2017-08-08,31,33,26,4.94682,4.74765,,FOLLETO,0.19916999999999963
4488,2017-07-26,2017-08-02,31,32,94,3.6975,2.76675,,,0.9307499999999997
4332,2017-07-26,2017-08-08,31,33,68,6.14394,5.681369999999999,,FOLLETO,0.46257000000000037
4444,2017-07-26,2017-08-08,31,33,70,6.56502,6.3156300000000005,,,0.2493899999999991
4330,2017-07-26,2017-08-08,31,33,22,5.76375,5.681369999999999,,FOLLETO,0.08238000000000056
4329,2017-07-26,2017-08-08,31,33,77,5.9577599999999995,5.75298,,FOLLETO,0.20477999999999952
4331,2017-07-26,2017-08-08,31,33,17,6.11523,5.8087800000000005,,FOLLETO,0.3064499999999999
4397,2017-07-27,2017-07-29,31,31,7,2.66394,2.84766,7,FOLLETO,-0.18371999999999966
4048,2017-07-28,2017-08-03,31,32,42,4.698,4.6035,,,0.09450000000000003
4046,2017-07-28,2017-08-04,31,32,48,4.9503,5.00805,,,-0.057749999999999524
4045,2017-07-28,2017-08-03,31,32,48,4.9503,5.00805,,,-0.057749999999999524
4044,2017-07-28,2017-08-03,31,32,48,4.95204,5.00805,,,-0.05600999999999967
4049,2017-07-28,2017-08-03,31,32,42,4.698,4.6035,,,0.09450000000000003
4051,2017-07-28,2017-08-04,31,32,42,4.698,4.6035,,,0.09450000000000003
4047,2017-07-29,2017-08-04,31,32,48,4.9503,5.00805,,,-0.057749999999999524
4050,2017-07-29,2017-08-04,31,32,42,4.698,4.6035,,,0.09450000000000003
4531,2017-07-31,2017-08-14,32,34,38,3.7845,3.82416,,,-0.03966000000000003
4584,2017-07-31,2017-08-14,32,34,20,3.828,3.4782,,,0.34979999999999967
4534,2017-07-31,2017-08-05,32,32,94,3.6975,3.6735,,,0.023999999999999577
4582,2017-07-31,2017-08-14,32,34,20,3.828,3.4782,,,0.34979999999999967
4585,2017-07-31,2017-08-14,32,34,54,4.0455,3.6762900000000003,,,0.36920999999999937
4587,2017-07-31,2017-08-11,32,33,23,3.6975,3.36009,,,0.33740999999999977
4547,2017-07-31,2017-08-06,32,32,94,3.6975,3.6735,,,0.023999999999999577
4548,2017-07-31,2017-08-06,32,32,44,3.6105,3.5805,,,0.03000000000000025
4588,2017-07-31,2017-08-11,32,33,73,4.8285,4.38774,,,0.44076000000000004
4532,2017-07-31,2017-08-14,32,34,36,3.741,3.7255800000000003,,,0.015419999999999767
4583,2017-07-31,2017-08-14,32,34,54,4.0455,3.6762900000000003,,,0.36920999999999937
4283,2017-08-02,2017-08-04,32,32,3,3.4069199999999995,3.6418800000000005,9,FOLLETO,-0.23496000000000095
4284,2017-08-02,2017-08-04,32,32,3,3.4069199999999995,3.6418800000000005,16,FOLLETO,-0.23496000000000095
4282,2017-08-02,2017-08-04,32,32,3,3.4069199999999995,3.6418800000000005,6,FOLLETO,-0.23496000000000095
4281,2017-08-02,2017-08-04,32,32,3,3.4069199999999995,3.6418800000000005,12,FOLLETO,-0.23496000000000095
4279,2017-08-02,2017-08-04,32,32,3,3.4069199999999995,3.6418800000000005,13,FOLLETO,-0.23496000000000095
4278,2017-08-02,2017-08-04,32,32,3,3.4069199999999995,3.6418800000000005,13,FOLLETO,-0.23496000000000095
4280,2017-08-02,2017-08-04,32,32,3,3.4069199999999995,3.6418800000000005,11,FOLLETO,-0.23496000000000095
4277,2017-08-02,2017-08-04,32,32,3,3.4069199999999995,3.6418800000000005,13,FOLLETO,-0.23496000000000095
4053,2017-08-04,2017-08-10,32,33,31,4.698,4.4175,,,0.28049999999999997
4055,2017-08-04,2017-08-11,32,33,31,4.698,4.4175,,,0.28049999999999997
4052,2017-08-04,2017-08-10,32,33,31,4.698,4.4175,,,0.28049999999999997
4054,2017-08-05,2017-08-11,32,33,31,4.698,4.4175,,,0.28049999999999997
4626,2017-08-07,2017-08-21,33,35,97,3.48,3.2364,,,0.24359999999999982
4629,2017-08-07,2017-08-21,33,35,57,3.5235,3.33963,,,0.18386999999999976
4630,2017-08-07,2017-08-21,33,35,54,3.741,3.50331,,,0.23769000000000018
4631,2017-08-07,2017-08-21,33,35,95,3.567,3.3191699999999997,,,0.24783000000000044
4632,2017-08-07,2017-08-21,33,35,26,3.7845,3.51726,,,0.26724000000000014
4633,2017-08-07,2017-08-21,33,35,59,4.9938,4.62303,,,0.37077000000000027
4634,2017-08-07,2017-08-21,33,35,22,3.654,3.4465800000000004,,,0.2074199999999995
4586,2017-08-07,2017-08-28,33,36,20,3.828,3.4782,,,0.34979999999999967
4536,2017-08-07,2017-08-12,33,33,88,3.6105,3.5805,,,0.03000000000000025
4535,2017-08-07,2017-08-12,33,33,54,3.6975,3.6735,,,0.023999999999999577
4578,2017-08-07,2017-08-20,33,34,73,4.8285,4.8825,,,-0.05400000000000027
4551,2017-08-07,2017-08-20,33,34,73,4.8285,4.8825,,,-0.05400000000000027
4637,2017-08-07,2017-08-21,33,35,77,3.654,3.4047300000000003,,,0.24926999999999966
4636,2017-08-07,2017-08-21,33,35,68,3.828,3.5312099999999997,,,0.2967900000000001
4635,2017-08-07,2017-08-21,33,35,17,3.654,3.52377,,,0.13023000000000007
4550,2017-08-07,2017-08-20,33,34,95,3.6105,3.5805,,,0.03000000000000025
4577,2017-08-07,2017-08-20,33,34,95,3.6105,3.5805,,,0.03000000000000025
4628,2017-08-07,2017-08-21,33,35,44,3.567,3.31359,,,0.25341000000000014
4627,2017-08-07,2017-08-21,33,35,67,4.3935,4.10874,,,0.28476000000000035
4273,2017-08-07,2017-08-14,33,34,29,3.6018,3.6065400000000003,,HABITUAL,-0.0047400000000004106
4568,2017-08-09,2017-08-23,33,35,77,3.9585,3.81114,,,0.14735999999999994
4567,2017-08-09,2017-08-23,33,35,68,4.0455,3.7637099999999997,,,0.28179
4566,2017-08-09,2017-08-23,33,35,17,3.9585,3.84741,,,0.11108999999999991
4565,2017-08-09,2017-08-23,33,35,22,3.828,3.7637099999999997,,,0.06429000000000018
4564,2017-08-09,2017-08-23,33,35,95,3.5931,3.5154,,,0.0777000000000001
4563,2017-08-09,2017-08-23,33,35,54,3.6801,3.5154,,,0.16469999999999985
4562,2017-08-09,2017-08-23,33,35,44,3.5931,3.5154,,,0.0777000000000001
4561,2017-08-09,2017-08-23,33,35,57,3.4626,3.5154,,,-0.05279999999999996
4560,2017-08-09,2017-08-23,33,35,77,3.9585,3.81114,,,0.14735999999999994
4559,2017-08-09,2017-08-23,33,35,68,4.0455,3.7637099999999997,,,0.28179
4558,2017-08-09,2017-08-23,33,35,17,3.9585,3.84741,,,0.11108999999999991
4557,2017-08-09,2017-08-23,33,35,22,3.828,3.7637099999999997,,,0.06429000000000018
4556,2017-08-09,2017-08-23,33,35,95,3.5931,3.5154,,,0.0777000000000001
4555,2017-08-09,2017-08-23,33,35,54,3.6801,3.5154,,,0.16469999999999985
4554,2017-08-09,2017-08-23,33,35,44,3.5931,3.5154,,,0.0777000000000001
4418,2017-08-09,2017-09-08,33,37,13,3.9324,3.6995400000000003,2600,,0.23285999999999962
4553,2017-08-09,2017-08-23,33,35,57,3.4626,3.5154,,,-0.05279999999999996
4364,2017-08-09,2017-08-11,33,33,2,4.3091099999999996,4.60629,16,FOLLETO,-0.2971800000000009
4365,2017-08-09,2017-08-11,33,33,2,4.3091099999999996,4.60629,10,FOLLETO,-0.2971800000000009
4417,2017-08-09,2017-09-08,33,37,13,3.9324,3.6995400000000003,2600,,0.23285999999999962
4416,2017-08-09,2017-09-08,33,37,13,3.9324,3.6995400000000003,2600,,0.23285999999999962
4371,2017-08-09,2017-08-11,33,33,2,4.3091099999999996,4.60629,14,FOLLETO,-0.2971800000000009
4370,2017-08-09,2017-08-11,33,33,2,4.3091099999999996,4.60629,12,FOLLETO,-0.2971800000000009
4369,2017-08-09,2017-08-11,33,33,2,4.3091099999999996,4.60629,10,FOLLETO,-0.2971800000000009
4368,2017-08-09,2017-08-11,33,33,2,4.3091099999999996,4.60629,17,FOLLETO,-0.2971800000000009
4367,2017-08-09,2017-08-11,33,33,2,4.3091099999999996,4.60629,16,FOLLETO,-0.2971800000000009
4419,2017-08-09,2017-09-08,33,37,13,3.9324,3.6995400000000003,2600,,0.23285999999999962
4420,2017-08-09,2017-09-08,33,37,13,3.9324,3.6995400000000003,2600,,0.23285999999999962
4366,2017-08-09,2017-08-11,33,33,2,4.3091099999999996,4.60629,16,FOLLETO,-0.2971800000000009
4581,2017-08-09,2017-08-11,33,33,2,4.3091099999999996,4.60629,15,,-0.2971800000000009
4600,2017-08-09,2017-08-21,33,35,28,3.741,,1800,,
4601,2017-08-09,2017-08-21,33,35,28,3.741,,1800,,
4602,2017-08-09,2017-08-21,33,35,28,3.741,,1800,,
4576,2017-08-09,2017-08-23,33,35,77,3.9585,3.81114,,,0.14735999999999994
4575,2017-08-09,2017-08-23,33,35,68,4.0455,3.7637099999999997,,,0.28179
4598,2017-08-09,2017-08-21,33,35,28,3.741,,1800,,
4574,2017-08-09,2017-08-23,33,35,17,3.9585,3.84741,,,0.11108999999999991
4573,2017-08-09,2017-08-23,33,35,22,3.828,3.7637099999999997,,,0.06429000000000018
4599,2017-08-09,2017-08-21,33,35,28,3.741,,1800,,
4571,2017-08-09,2017-08-23,33,35,54,3.6801,3.5154,,,0.16469999999999985
4570,2017-08-09,2017-08-23,33,35,44,3.5931,3.5154,,,0.0777000000000001
4569,2017-08-09,2017-08-23,33,35,57,3.4626,3.5154,,,-0.05279999999999996
4178,2017-08-09,2017-09-22,33,39,33,5.203469999999999,4.45005,,HABITUAL,0.7534199999999993
4177,2017-08-09,2017-09-22,33,39,34,5.1077699999999995,4.3682099999999995,,HABITUAL,0.73956
4572,2017-08-09,2017-08-23,33,35,95,3.5931,3.5154,,,0.0777000000000001
4643,2017-08-10,2017-08-17,33,34,20,3.567,3.5079599999999997,300,,0.059040000000000425
4057,2017-08-11,2017-08-18,33,34,12,4.698,4.278,,,0.4200000000000008
4058,2017-08-11,2017-08-17,33,34,12,4.698,4.278,,,0.4200000000000008
4059,2017-08-11,2017-08-17,33,34,12,4.698,4.278,,,0.4200000000000008
4056,2017-08-12,2017-08-18,33,34,12,4.698,4.278,,,0.4200000000000008
4433,2017-08-14,2017-09-10,34,37,68,5.5245,5.29635,,FOLLETO,0.2281499999999994
4434,2017-08-14,2017-09-10,34,37,77,5.9577599999999995,5.3661,,FOLLETO,0.5916599999999992
4537,2017-08-14,2017-08-19,34,34,89,5.1939,5.2731,,,-0.07920000000000016
4427,2017-08-14,2017-09-10,34,37,22,5.33223,5.29635,,FOLLETO,0.03587999999999969
4431,2017-08-14,2017-09-10,34,37,22,5.33223,5.29635,,FOLLETO,0.03587999999999969
4430,2017-08-14,2017-09-10,34,37,77,5.9577599999999995,5.3661,,FOLLETO,0.5916599999999992
4429,2017-08-14,2017-09-10,34,37,68,5.52798,5.29635,,FOLLETO,0.23163
4428,2017-08-14,2017-09-10,34,37,17,5.81508,5.29635,,FOLLETO,0.5187299999999997
4432,2017-08-14,2017-09-10,34,37,17,5.81508,5.29635,,FOLLETO,0.5187299999999997
4274,2017-08-14,2017-08-21,34,35,14,3.8567099999999996,4.0176,,MASIVA,-0.1608900000000002
4149,2017-08-16,2017-09-11,34,38,34,6.21702,5.64975,,HABITUAL,0.5672699999999997
4148,2017-08-16,2017-09-11,34,38,33,6.21702,5.64975,,HABITUAL,0.5672699999999997
4668,2017-08-19,2017-08-25,34,35,24,3.9759,,,,
4667,2017-08-19,2017-08-25,34,35,24,3.9759,,,,
4666,2017-08-19,2017-08-25,34,35,24,3.9759,,,,
4543,2017-08-21,2017-08-26,35,35,44,3.6105,3.5805,,,0.03000000000000025
4610,2017-08-21,2017-08-28,35,36,84,3.90717,3.92646,,SOCIO,-0.01929000000000025
4580,2017-08-21,2017-09-03,35,36,23,3.7845,3.7665,,,0.017999999999999794
4579,2017-08-21,2017-09-03,35,36,61,3.48,3.441,,,0.039000000000000146
4665,2017-08-21,2017-09-01,35,36,70,5.394,5.1894,,,0.20460000000000012
4612,2017-08-21,2017-08-28,35,36,84,3.90717,3.92646,,SOCIO,-0.01929000000000025
4611,2017-08-21,2017-08-28,35,36,84,3.90717,3.92646,,SOCIO,-0.01929000000000025
4552,2017-08-21,2017-08-26,35,35,23,3.7845,3.7665,,,0.017999999999999794
4661,2017-08-22,2017-09-04,35,37,36,4.7676,4.59513,,,0.17246999999999968
4662,2017-08-22,2017-09-04,35,37,59,6.2814,5.90829,,,0.3731099999999996
4663,2017-08-22,2017-09-04,35,37,36,4.7676,4.59513,,,0.17246999999999968
4664,2017-08-22,2017-09-04,35,37,59,6.2814,5.90829,,,0.3731099999999996
4066,2017-08-23,2017-08-31,35,36,32,4.2195,4.2873,,,-0.06780000000000008
4659,2017-08-23,2017-09-05,35,37,36,4.7676,4.59513,,,0.17246999999999968
4660,2017-08-23,2017-09-05,35,37,59,6.2814,5.90829,,,0.3731099999999996
4067,2017-08-23,2017-08-31,35,36,32,4.2195,4.2873,,,-0.06780000000000008
4065,2017-08-24,2017-09-01,35,36,32,4.2195,4.2873,,,-0.06780000000000008
4064,2017-08-24,2017-09-01,35,36,32,4.2195,4.2873,,,-0.06780000000000008
4685,2017-08-25,2017-08-25,35,35,4,3.5200199999999997,3.7627800000000002,8,,-0.24276000000000053
4061,2017-08-25,2017-09-01,35,36,12,4.698,4.278,,,0.4200000000000008
4062,2017-08-25,2017-08-31,35,36,12,4.698,4.278,,,0.4200000000000008
4589,2017-08-25,2017-08-25,35,35,1,4.08552,4.36728,18,,-0.28176000000000023
4590,2017-08-25,2017-08-25,35,35,1,4.08552,4.36728,13,,-0.28176000000000023
4592,2017-08-25,2017-08-25,35,35,1,4.08552,4.36728,16,,-0.28176000000000023
4593,2017-08-25,2017-08-25,35,35,1,4.08552,4.36728,22,,-0.28176000000000023
4595,2017-08-25,2017-08-25,35,35,1,4.08552,4.36728,15,,-0.28176000000000023
4594,2017-08-25,2017-08-25,35,35,1,4.08552,4.36728,8,,-0.28176000000000023
4591,2017-08-25,2017-08-25,35,35,1,4.08552,4.36728,13,,-0.28176000000000023
4063,2017-08-25,2017-08-31,35,36,12,4.698,4.278,,,0.4200000000000008
4596,2017-08-25,2017-08-25,35,35,1,4.08552,4.36728,14,,-0.28176000000000023
4060,2017-08-26,2017-09-01,35,36,12,4.698,4.278,,,0.4200000000000008
4684,2017-08-28,2017-09-08,36,37,59,4.9938,4.62303,,,0.37077000000000027
4681,2017-08-28,2017-09-08,36,37,97,3.48,3.2364,,,0.24359999999999982
4683,2017-08-28,2017-09-08,36,37,26,3.7845,3.5163300000000004,,,0.2681699999999996
4614,2017-08-28,2017-09-04,36,37,43,4.7502,4.8518099999999995,,MASIVA,-0.10160999999999909
4615,2017-08-28,2017-09-04,36,37,43,4.7502,4.8518099999999995,,MASIVA,-0.10160999999999909
4616,2017-08-28,2017-09-04,36,37,43,4.7502,4.8518099999999995,,MASIVA,-0.10160999999999909
4682,2017-08-28,2017-09-08,36,37,67,4.3935,4.10874,,,0.28476000000000035
4545,2017-08-28,2017-09-02,36,36,23,3.7845,3.7665,,,0.017999999999999794
4707,2017-08-31,2017-09-07,36,37,20,3.567,3.5079599999999997,,,0.059040000000000425
4686,2017-09-01,2017-09-01,36,36,9,3.5078400000000003,3.7497599999999998,11,,-0.24191999999999947
4750,2017-09-02,2017-09-15,36,38,49,4.6284,,,,
4749,2017-09-02,2017-09-15,36,38,21,4.6284,,,,
4748,2017-09-02,2017-09-15,36,38,49,4.6284,,,,
4747,2017-09-02,2017-09-15,36,38,21,4.6284,,,,
4746,2017-09-02,2017-09-15,36,38,49,4.6284,,,,
4745,2017-09-02,2017-09-15,36,38,21,4.6284,,,,
4617,2017-09-04,2017-09-11,37,38,47,3.98634,4.01109,,SOCIO,-0.02475000000000005
4618,2017-09-04,2017-09-11,37,38,47,3.98634,4.01109,,SOCIO,-0.02475000000000005
4619,2017-09-04,2017-09-11,37,38,47,3.98634,4.01109,,SOCIO,-0.02475000000000005
4436,2017-09-04,2017-09-24,37,39,37,6.1074,5.3289,,FOLLETO,0.7785000000000002
4704,2017-09-04,2017-09-15,37,38,23,3.654,3.906,,MERCANCÍA S/C,-0.2520000000000002
4705,2017-09-04,2017-09-15,37,38,26,4.002,0.0,,MERCANCÍA S/C,4.002
4438,2017-09-04,2017-09-24,37,39,37,6.1074,5.3289,,FOLLETO,0.7785000000000002
4752,2017-09-04,2017-09-10,37,37,78,3.6105,3.5805,,,0.03000000000000025
4758,2017-09-04,2017-09-10,37,37,71,3.6105,3.5805,,,0.03000000000000025
4759,2017-09-04,2017-09-10,37,37,96,4.9155,4.9755,,,-0.0600000000000005
4679,2017-09-05,2017-09-18,37,39,17,6.11523,5.59488,,,0.5203500000000005
4680,2017-09-05,2017-09-18,37,39,68,6.14394,5.46747,,,0.6764700000000001
4677,2017-09-05,2017-09-18,37,39,77,5.9577599999999995,5.54001,,,0.41774999999999984
4673,2017-09-05,2017-09-18,37,39,77,5.9577599999999995,5.54001,,,0.41774999999999984
4674,2017-09-05,2017-09-18,37,39,22,5.76375,5.46747,,,0.2962800000000003
4675,2017-09-05,2017-09-18,37,39,17,6.11523,5.59488,,,0.5203500000000005
4676,2017-09-05,2017-09-18,37,39,68,6.14394,5.46747,,,0.6764700000000001
4678,2017-09-05,2017-09-18,37,39,22,5.76375,5.46747,,,0.2962800000000003
4669,2017-09-06,2017-09-19,37,39,77,5.9577599999999995,5.54001,,,0.41774999999999984
4672,2017-09-06,2017-09-19,37,39,68,6.14394,5.46747,,,0.6764700000000001
4671,2017-09-06,2017-09-19,37,39,17,6.11523,5.59488,,,0.5203500000000005
4670,2017-09-06,2017-09-19,37,39,22,5.76375,5.46747,,,0.2962800000000003
4701,2017-09-06,2017-09-20,37,39,20,3.4191,3.1071299999999997,,FOLLETO,0.3119700000000001
4702,2017-09-06,2017-09-20,37,39,20,3.4191,3.1071299999999997,,FOLLETO,0.3119700000000001
4703,2017-09-06,2017-09-20,37,39,20,3.4191,3.1071299999999997,,FOLLETO,0.3119700000000001
4708,2017-09-08,2017-09-08,37,37,3,3.4069199999999995,3.6418800000000005,8,,-0.23496000000000095
4648,2017-09-09,2017-09-12,37,38,9,3.5078400000000003,,2,,
4647,2017-09-09,2017-09-12,37,38,9,3.5078400000000003,,6,,
4646,2017-09-09,2017-09-12,37,38,9,3.5078400000000003,,11,,
4700,2017-09-11,2017-09-19,38,39,61,3.48,3.2884800000000003,,,0.1915199999999997
4754,2017-09-11,2017-09-17,38,38,88,3.6105,3.5805,,,0.03000000000000025
4774,2017-09-11,2017-09-17,38,38,88,3.6105,3.5805,,,0.03000000000000025
4775,2017-09-11,2017-09-17,38,38,44,3.6105,3.5805,,,0.03000000000000025
4620,2017-09-11,2017-09-18,38,39,18,4.7502,4.8518099999999995,,FOLLETO,-0.10160999999999909
4621,2017-09-11,2017-09-18,38,39,18,4.7502,4.8518099999999995,,FOLLETO,-0.10160999999999909
4622,2017-09-11,2017-09-18,38,39,18,4.7502,4.8518099999999995,,FOLLETO,-0.10160999999999909
4699,2017-09-11,2017-09-19,38,39,38,3.7845,3.57585,,,0.20865
4753,2017-09-11,2017-09-17,38,38,71,3.6105,3.5805,,,0.03000000000000025
4768,2017-09-12,2017-09-18,38,39,82,6.6033,5.7157800000000005,,,0.8875199999999994
4770,2017-09-12,2017-09-18,38,39,82,6.6033,5.7157800000000005,,,0.8875199999999994
4766,2017-09-13,2017-09-19,38,39,82,6.6033,5.7157800000000005,,,0.8875199999999994
4783,2017-09-15,2017-09-29,38,40,20,3.4365,3.2326799999999998,,,0.20382000000000033
4782,2017-09-15,2017-09-29,38,40,20,3.4365,3.2326799999999998,,,0.20382000000000033
4780,2017-09-15,2017-09-29,38,40,20,3.4365,3.2326799999999998,,,0.20382000000000033
4779,2017-09-15,2017-09-29,38,40,20,3.4365,3.2326799999999998,,,0.20382000000000033
4778,2017-09-15,2017-09-29,38,40,20,3.4365,3.2326799999999998,,,0.20382000000000033
4757,2017-09-15,2017-09-15,38,38,1,4.08552,,2,,
4806,2017-09-15,2017-09-29,38,40,97,3.48,3.2736,,,0.20639999999999992
4784,2017-09-15,2017-09-29,38,40,20,3.4365,3.2326799999999998,,,0.20382000000000033
4756,2017-09-15,2017-09-15,38,38,1,4.08552,,12,,
4755,2017-09-15,2017-09-15,38,38,1,4.08552,,22,,
4814,2017-09-18,2017-09-23,39,39,20,3.4365,3.3945,,,0.04200000000000026
4819,2017-09-18,2017-10-06,39,41,5,2.349,2.24316,,,0.10584000000000016
4813,2017-09-18,2017-09-23,39,39,44,3.6105,3.5805,,,0.03000000000000025
4624,2017-09-18,2017-09-25,39,40,19,4.437,4.5105,,MASIVA,-0.07350000000000012
4809,2017-09-18,2017-09-23,39,39,20,3.4365,3.3945,,,0.04200000000000026
4777,2017-09-18,2017-09-29,39,40,20,3.567,3.4317,,,0.13529999999999998
4625,2017-09-18,2017-09-25,39,40,19,4.437,4.5105,,MASIVA,-0.07350000000000012
4623,2017-09-18,2017-09-25,39,40,19,4.437,4.5105,,MASIVA,-0.07350000000000012
4769,2017-09-19,2017-09-25,39,40,50,5.68806,5.58,,,0.10806000000000004
4771,2017-09-19,2017-09-25,39,40,50,5.68806,5.58,,,0.10806000000000004
4794,2017-09-20,2017-11-07,39,46,13,3.9324,3.6995400000000003,,,0.23285999999999962
4797,2017-09-20,2017-11-07,39,46,13,3.9324,3.6995400000000003,,,0.23285999999999962
4791,2017-09-20,2017-11-07,39,46,13,3.9324,3.6995400000000003,,,0.23285999999999962
4767,2017-09-20,2017-09-26,39,40,50,5.68806,5.58,,,0.10806000000000004
4792,2017-09-20,2017-11-07,39,46,13,3.9324,3.6995400000000003,,,0.23285999999999962
4795,2017-09-20,2017-11-07,39,46,13,3.9324,3.6995400000000003,,,0.23285999999999962
4921,2017-09-22,2017-10-06,39,41,54,3.6801,3.3442800000000004,,,0.33581999999999956
4861,2017-09-22,2017-10-07,39,41,61,3.48,3.348,,,0.13200000000000012
4860,2017-09-22,2017-10-07,39,41,61,3.48,3.348,,,0.13200000000000012
4859,2017-09-22,2017-10-07,39,41,61,3.48,3.348,,,0.13200000000000012
4776,2017-09-22,2017-09-22,39,39,2,4.3091099999999996,4.60629,13,,-0.2971800000000009
4857,2017-09-22,2017-10-04,39,41,54,3.6975,3.55725,,,0.14024999999999999
