"id";"iniciopromo";"finpromo";"semanainicio";"semanafin";"Producto";"preciotarifa";"preciopromocion";"cantidad";"tipopromo"
"1269";"2016-11-14 00:00:00";"2016-11-22 00:00:00";"47";"48";"57";"3,52350";"3,20106";"";"PRECIO"
"1270";"2016-11-14 00:00:00";"2016-11-22 00:00:00";"47";"48";"22";"3,65400";"3,32010";"";"PRECIO"
"1271";"2016-11-14 00:00:00";"2016-11-22 00:00:00";"47";"48";"54";"3,74100";"3,39915";"";"PRECIO"
"1272";"2016-11-14 00:00:00";"2016-11-22 00:00:00";"47";"48";"68";"3,82800";"3,47820";"";"PRECIO"
"1273";"2016-11-14 00:00:00";"2016-11-22 00:00:00";"47";"48";"44";"3,56700";"3,24105";"";"PRECIO"
"1274";"2016-11-14 00:00:00";"2016-11-22 00:00:00";"47";"48";"17";"3,65400";"3,32010";"";"PRECIO"
"1275";"2016-11-14 00:00:00";"2016-11-22 00:00:00";"47";"48";"95";"3,56700";"3,24105";"";"PRECIO"
"1276";"2016-11-14 00:00:00";"2016-11-22 00:00:00";"47";"48";"77";"3,65400";"3,32010";"";"PRECIO"
"1277";"2016-11-07 00:00:00";"2016-11-12 00:00:00";"46";"46";"95";"3,61050";"3,58050";"";"PRECIO"
"1278";"2016-11-07 00:00:00";"2016-11-12 00:00:00";"46";"46";"96";"4,91550";"4,97550";"";"PRECIO"
"1279";"2016-11-09 00:00:00";"2016-11-22 00:00:00";"46";"48";"82";"6,60330";"5,64696";"";"PRECIO"
"1280";"2016-11-08 00:00:00";"2016-11-21 00:00:00";"46";"48";"82";"6,60330";"5,64696";"";"PRECIO"
"1281";"2016-11-08 00:00:00";"2016-11-21 00:00:00";"46";"48";"82";"6,60330";"5,64696";"";"PRECIO"
"1284";"2016-11-14 00:00:00";"2016-11-20 00:00:00";"47";"47";"20";"3,43650";"3,39450";"";"PRECIO"
"1285";"2016-11-05 00:00:00";"2016-11-11 00:00:00";"45";"46";"21";"4,62840";"";"";"PRECIO"
"1286";"2016-11-05 00:00:00";"2016-11-11 00:00:00";"45";"46";"21";"4,62840";"";"";"PRECIO"
"1287";"2016-11-05 00:00:00";"2016-11-11 00:00:00";"45";"46";"21";"4,62840";"";"";"PRECIO"
"1288";"2016-11-12 00:00:00";"2016-11-18 00:00:00";"46";"47";"24";"3,97590";"";"";"PRECIO"
"1289";"2016-11-12 00:00:00";"2016-11-18 00:00:00";"46";"47";"24";"3,97590";"";"";"PRECIO"
"1290";"2016-11-12 00:00:00";"2016-11-18 00:00:00";"46";"47";"24";"3,97590";"";"";"PRECIO"
"1291";"2016-11-14 00:00:00";"2016-11-20 00:00:00";"47";"47";"20";"3,43650";"3,39450";"";"PRECIO"
"1293";"2016-11-14 00:00:00";"2016-11-20 00:00:00";"47";"47";"74";"1,17450";",97650";"";"PRECIO"
"1294";"2016-11-21 00:00:00";"2016-11-27 00:00:00";"48";"48";"54";"3,69750";"3,67350";"";"PRECIO"
"1295";"2017-01-23 00:00:00";"2017-02-15 00:00:00";"5";"8";"33";"6,68682";"5,36145";"";"SOCIO"
"1297";"2017-01-23 00:00:00";"2017-02-15 00:00:00";"5";"8";"34";"6,68682";"5,36145";"";"SOCIO"
"1298";"2017-01-08 00:00:00";"2017-02-28 00:00:00";"2";"10";"33";"5,26524";"3,65862";"";""
"1299";"2017-01-08 00:00:00";"2017-02-28 00:00:00";"2";"10";"34";"5,16867";"4,14408";"";""
"1314";"2016-11-21 00:00:00";"2016-11-28 00:00:00";"48";"49";"97";"3,48000";"3,16200";"2141";"PRECIO"
"1315";"2016-11-21 00:00:00";"2016-11-28 00:00:00";"48";"49";"26";"3,78450";"3,43914";"2764";"PRECIO"
"1323";"2016-11-21 00:00:00";"2016-12-04 00:00:00";"48";"49";"74";"1,17450";"1,06020";"";"480 POR PEDIDO"
"1339";"2016-12-05 00:00:00";"2016-12-18 00:00:00";"50";"51";"70";"";"";"";""
"1344";"2016-11-28 00:00:00";"2016-12-11 00:00:00";"49";"50";"23";"3,78450";"3,76650";"";"PRECIO"
"1346";"2016-11-28 00:00:00";"2016-12-04 00:00:00";"49";"49";"73";"4,82850";"4,88250";"";"PRECIO"
"1349";"2016-11-25 00:00:00";"2016-12-15 00:00:00";"48";"51";"77";"5,95776";"5,59209";"";""
"1350";"2016-11-25 00:00:00";"2016-12-15 00:00:00";"48";"51";"22";"5,33223";"5,52234";"";""
"1351";"2016-11-25 00:00:00";"2016-12-15 00:00:00";"48";"51";"68";"5,52798";"5,52234";"";""
"1352";"2016-11-15 00:00:00";"2016-12-15 00:00:00";"47";"51";"17";"5,81508";"5,64510";"";""
"1354";"2017-01-02 00:00:00";"2017-01-24 00:00:00";"2";"5";"33";"6,87822";"5,51490";"";""
"1356";"2017-01-02 00:00:00";"2017-01-24 00:00:00";"2";"5";"34";"6,87822";"5,51490";"";""
"1366";"2016-12-05 00:00:00";"2016-12-17 00:00:00";"49";"50";"23";"3,78450";"3,76650";"";""
"1367";"2016-12-12 00:00:00";"2016-12-25 00:00:00";"50";"51";"74";"1,17450";"1,11600";"";""
"1370";"2017-02-06 00:00:00";"2017-03-08 00:00:00";"7";"11";"83";"4,83894";"3,62049";"";"MASIVA"
"3175";"2017-03-13 00:00:00";"2017-04-26 00:00:00";"12";"18";"33";"5,26524";"4,22127";"";""
"3176";"2017-03-13 00:00:00";"2017-04-26 00:00:00";"12";"18";"34";"5,16867";"4,14408";"";""
"3178";"2017-01-09 00:00:00";"2017-01-13 00:00:00";"3";"3";"62";"4,52400";"4,34775";"";""
"3179";"2017-01-09 00:00:00";"2017-01-13 00:00:00";"3";"3";"62";"4,52400";"4,34775";"";""
"3180";"2017-01-09 00:00:00";"2017-01-13 00:00:00";"3";"3";"62";"4,52400";"4,34775";"";""
"3181";"2017-01-05 00:00:00";"2017-01-13 00:00:00";"2";"3";"62";"4,52400";"4,34775";"";""
"3182";"2017-01-12 00:00:00";"2017-01-20 00:00:00";"3";"4";"40";"4,69800";"4,65930";"";""
"3183";"2017-01-12 00:00:00";"2017-01-20 00:00:00";"3";"4";"40";"4,69800";"4,65930";"";""
"3184";"2017-01-12 00:00:00";"2017-01-20 00:00:00";"3";"4";"40";"4,69800";"4,65930";"";""
"3185";"2017-01-11 00:00:00";"2017-01-20 00:00:00";"3";"4";"40";"4,69800";"4,65930";"";""
"3190";"2017-01-26 00:00:00";"2017-02-03 00:00:00";"5";"6";"32";"4,21950";"4,28730";"";""
"3191";"2017-01-26 00:00:00";"2017-02-03 00:00:00";"5";"6";"32";"4,21950";"4,28730";"";""
"3192";"2017-01-26 00:00:00";"2017-02-03 00:00:00";"5";"6";"32";"4,21950";"4,28730";"";""
"3193";"2017-01-25 00:00:00";"2017-02-03 00:00:00";"5";"6";"32";"4,21950";"4,28730";"";""
"3194";"2017-02-09 00:00:00";"2017-02-17 00:00:00";"7";"8";"30";"4,35000";"4,37100";"";""
"3195";"2017-02-09 00:00:00";"2017-02-17 00:00:00";"7";"8";"30";"4,35000";"4,37100";"";""
"3196";"2017-02-09 00:00:00";"2017-02-17 00:00:00";"7";"8";"30";"4,35000";"4,37100";"";""
"3197";"2017-02-08 00:00:00";"2017-02-17 00:00:00";"7";"8";"30";"4,35000";"4,37100";"";""
"3198";"2017-02-23 00:00:00";"2017-03-03 00:00:00";"9";"10";"32";"4,21950";"4,28730";"";""
"3199";"2017-02-23 00:00:00";"2017-03-03 00:00:00";"9";"10";"32";"4,21950";"4,28730";"";""
"3200";"2017-02-23 00:00:00";"2017-03-03 00:00:00";"9";"10";"32";"4,21950";"4,28730";"";""
"3201";"2017-02-22 00:00:00";"2017-03-03 00:00:00";"9";"10";"32";"4,21950";"4,28730";"";""
"3202";"2017-03-06 00:00:00";"2017-03-10 00:00:00";"11";"11";"35";"4,61100";"4,32450";"";""
"3203";"2017-03-06 00:00:00";"2017-03-10 00:00:00";"11";"11";"35";"4,61100";"4,32450";"";""
"3204";"2017-03-06 00:00:00";"2017-03-10 00:00:00";"11";"11";"35";"4,61100";"4,32450";"";""
"3205";"2017-03-03 00:00:00";"2017-03-10 00:00:00";"10";"11";"35";"4,61100";"4,32450";"";""
"3210";"2017-03-20 00:00:00";"2017-03-24 00:00:00";"13";"13";"66";"4,88505";"4,84530";"";""
"3211";"2017-03-20 00:00:00";"2017-03-24 00:00:00";"13";"13";"66";"4,88505";"4,84530";"";""
"3212";"2017-03-17 00:00:00";"2017-03-24 00:00:00";"12";"13";"66";"4,88505";"4,84530";"";""
"3213";"2017-03-17 00:00:00";"2017-03-24 00:00:00";"12";"13";"66";"4,88505";"4,84530";"";""
"3214";"2017-03-20 00:00:00";"2017-03-24 00:00:00";"13";"13";"63";"3,54960";"3,21780";"";""
"3215";"2017-03-20 00:00:00";"2017-03-24 00:00:00";"13";"13";"63";"3,54960";"3,21780";"";""
"3216";"2017-03-17 00:00:00";"2017-03-24 00:00:00";"12";"13";"63";"3,54960";"3,21780";"";""
"3217";"2017-03-17 00:00:00";"2017-03-24 00:00:00";"12";"13";"63";"3,54960";"3,21780";"";""
"3218";"2017-03-13 00:00:00";"2017-03-17 00:00:00";"12";"12";"12";"4,69800";"4,27800";"";""
"3219";"2017-03-13 00:00:00";"2017-03-17 00:00:00";"12";"12";"12";"4,69800";"4,27800";"";""
"3220";"2017-03-10 00:00:00";"2017-03-17 00:00:00";"11";"12";"12";"4,69800";"4,27800";"";""
"3221";"2017-03-10 00:00:00";"2017-03-17 00:00:00";"11";"12";"12";"4,69800";"4,27800";"";""
"3223";"2017-02-15 00:00:00";"2017-02-28 00:00:00";"8";"10";"81";"5,00250";"4,01109";"";"REDENCIÓN  50%"
"3225";"2016-12-30 00:00:00";"2017-01-09 00:00:00";"53";"3";"84";"3,90717";"3,92646";"";"SOCIOS"
"3228";"2017-01-23 00:00:00";"2017-01-30 00:00:00";"5";"6";"29";"3,60441";"3,60561";"";"SOCIOS"
"3230";"2016-12-30 00:00:00";"2017-03-30 00:00:00";"53";"14";"64";"3,85497";"3,95157";"";"SOCIOS INVIERNO"
"3231";"2016-12-30 00:00:00";"2017-01-03 00:00:00";"53";"2";"16";"";"";"1631";""
"3232";"2016-12-23 00:00:00";"2017-01-08 00:00:00";"52";"2";"71";"3,61050";"3,58050";"";""
"3234";"2016-12-24 00:00:00";"2017-01-05 00:00:00";"52";"2";"76";"3,23640";"";"";""
"3235";"2016-12-24 00:00:00";"2017-01-05 00:00:00";"52";"2";"76";"3,23640";"";"";""
"3236";"2016-12-24 00:00:00";"2017-01-05 00:00:00";"52";"2";"76";"3,23640";"";"";""
"3237";"2017-01-11 00:00:00";"2017-01-13 00:00:00";"3";"3";"9";"3,52872";"3,77208";"9";""
"3238";"2017-01-28 00:00:00";"2017-01-31 00:00:00";"5";"6";"7";"2,66829";"2,85231";"11";""
"3239";"2017-01-28 00:00:00";"2017-01-31 00:00:00";"5";"6";"7";"2,66829";"2,85231";"11";""
"3240";"2017-01-28 00:00:00";"2017-01-31 00:00:00";"5";"6";"7";"2,66829";"2,85231";"15";""
"3241";"2017-01-28 00:00:00";"2017-01-31 00:00:00";"5";"6";"7";"2,66829";"2,85231";"8";"FOLLETO"
"3242";"2017-01-28 00:00:00";"2017-01-31 00:00:00";"5";"6";"7";"2,66829";"2,85231";"12";""
"3243";"2017-01-28 00:00:00";"2017-01-31 00:00:00";"5";"6";"7";"2,66829";"2,85231";"18";""
"3244";"2017-01-28 00:00:00";"2017-01-31 00:00:00";"5";"6";"7";"2,66829";"2,85231";"7";""
"3245";"2017-01-28 00:00:00";"2017-01-31 00:00:00";"5";"6";"7";"2,66829";"2,85231";"8";""
"3247";"2017-01-20 00:00:00";"2017-01-20 00:00:00";"3";"3";"1";"4,10640";"4,38960";"24";""
"3248";"2016-12-29 00:00:00";"2017-01-12 00:00:00";"53";"3";"10";"3,39300";"3,44100";"";"FOLLETO"
"3249";"2016-12-29 00:00:00";"2017-01-12 00:00:00";"53";"3";"10";"3,39300";"3,44100";"";"FOLLETO"
"3251";"2016-12-30 00:00:00";"2017-01-13 00:00:00";"53";"3";"10";"3,39300";"3,44100";"";"FOLLETO"
"3252";"2016-12-30 00:00:00";"2017-01-13 00:00:00";"53";"3";"10";"3,39300";"3,44100";"";"FOLLETO"
"3253";"2016-12-30 00:00:00";"2017-01-13 00:00:00";"53";"3";"10";"3,39300";"3,44100";"";"FOLLETO"
"3254";"2017-02-03 00:00:00";"2017-02-03 00:00:00";"6";"6";"4";"3,53220";"3,77580";"10";"FOLLETO"
"3255";"2017-02-03 00:00:00";"2017-02-03 00:00:00";"6";"6";"4";"3,53220";"3,77580";"9";"FOLLETO"
"3256";"2017-02-03 00:00:00";"2017-02-03 00:00:00";"6";"6";"4";"3,53220";"3,77580";"11";"FOLLETO"
"3257";"2017-02-03 00:00:00";"2017-02-03 00:00:00";"6";"6";"4";"3,53220";"3,77580";"11";"FOLLETO"
"3258";"2017-02-03 00:00:00";"2017-02-03 00:00:00";"6";"6";"4";"3,53220";"3,77580";"13";"FOLLETO"
"3259";"2017-02-03 00:00:00";"2017-02-03 00:00:00";"6";"6";"4";"3,53220";"3,77580";"4";"FOLLETO"
"3260";"2017-02-03 00:00:00";"2017-02-03 00:00:00";"6";"6";"4";"3,53220";"3,77580";"6";"FOLLETO"
"3261";"2017-02-03 00:00:00";"2017-02-03 00:00:00";"6";"6";"4";"3,53220";"3,77580";"8";"FOLLETO"
"3266";"2017-01-09 00:00:00";"2017-01-15 00:00:00";"3";"3";"44";"3,61050";"3,58050";"";"HABITUAL"
"3267";"2017-01-16 00:00:00";"2017-01-30 00:00:00";"4";"6";"74";"1,17450";"1,12995";"";"ABONO FIN PROMO"
"3270";"2017-01-04 00:00:00";"2017-01-23 00:00:00";"2";"5";"50";"5,68806";"5,58000";"";"FOLLETO"
"3271";"2017-01-04 00:00:00";"2017-01-23 00:00:00";"2";"5";"50";"5,68806";"5,58000";"";"FOLLETO"
"3272";"2017-01-05 00:00:00";"2017-01-24 00:00:00";"2";"5";"50";"5,68806";"5,58000";"";"FOLLETO"
"3274";"2017-01-09 00:00:00";"2017-01-16 00:00:00";"3";"4";"67";"4,39350";"4,03899";"";"PRECIO"
"3275";"2017-01-09 00:00:00";"2017-01-16 00:00:00";"3";"4";"59";"4,99380";"4,54398";"";"PRECIO"
"3276";"2017-01-11 00:00:00";"2017-01-13 00:00:00";"2";"2";"3";"3,41649";"3,65211";"11";""
"3277";"2017-01-11 00:00:00";"2017-01-13 00:00:00";"2";"2";"3";"3,41649";"3,65211";"11";""
"3278";"2017-01-11 00:00:00";"2017-01-13 00:00:00";"2";"2";"3";"3,41649";"3,65211";"11";""
"3279";"2017-01-11 00:00:00";"2017-01-13 00:00:00";"2";"2";"3";"3,41649";"3,65211";"11";""
"3280";"2017-01-11 00:00:00";"2017-01-13 00:00:00";"2";"2";"3";"3,41649";"3,65211";"11";""
"3281";"2017-01-11 00:00:00";"2017-01-13 00:00:00";"2";"2";"3";"3,41649";"3,65211";"11";""
"3282";"2017-01-11 00:00:00";"2017-01-13 00:00:00";"2";"2";"3";"3,41649";"3,65211";"11";""
"3283";"2017-01-11 00:00:00";"2017-01-13 00:00:00";"2";"2";"3";"3,41649";"3,65211";"11";""
"3291";"2017-01-14 00:00:00";"2017-01-17 00:00:00";"2";"3";"1";"4,10640";"4,38960";"25";""
"3292";"2017-01-14 00:00:00";"2017-01-17 00:00:00";"2";"3";"1";"4,10640";"4,38960";"25";""
"3293";"2017-01-14 00:00:00";"2017-01-17 00:00:00";"2";"3";"1";"4,10640";"4,38960";"25";""
"3294";"2017-01-14 00:00:00";"2017-01-17 00:00:00";"2";"3";"1";"4,10640";"4,38960";"25";""
"3295";"2017-01-14 00:00:00";"2017-01-17 00:00:00";"2";"3";"1";"4,10640";"4,38960";"25";""
"3296";"2017-01-14 00:00:00";"2017-01-17 00:00:00";"2";"3";"1";"4,10640";"4,38960";"25";""
"3297";"2017-01-14 00:00:00";"2017-01-17 00:00:00";"2";"3";"1";"4,10640";"4,38960";"25";""
"3298";"2017-01-14 00:00:00";"2017-01-17 00:00:00";"2";"3";"1";"4,10640";"4,38960";"25";""
"3299";"2017-01-23 00:00:00";"2017-01-27 00:00:00";"4";"4";"46";"3,94110";"3,78603";"";""
"3300";"2017-01-23 00:00:00";"2017-01-27 00:00:00";"4";"5";"46";"3,94110";"3,78603";"";""
"3301";"2017-01-23 00:00:00";"2017-01-27 00:00:00";"4";"4";"46";"3,94110";"3,78603";"";""
"3302";"2017-01-23 00:00:00";"2017-01-27 00:00:00";"4";"4";"46";"3,94110";"3,78603";"";""
"3303";"2017-01-18 00:00:00";"2017-01-20 00:00:00";"3";"3";"9";"3,52872";"3,77208";"16";"FOLLETO"
"3304";"2017-01-18 00:00:00";"2017-01-20 00:00:00";"3";"3";"9";"3,52872";"3,77208";"13";"FOLLETO"
"3305";"2017-01-18 00:00:00";"2017-01-20 00:00:00";"3";"3";"9";"3,52872";"3,77208";"25";"FOLLETO"
"3306";"2017-01-18 00:00:00";"2017-01-20 00:00:00";"3";"3";"9";"3,52872";"3,77208";"10";"FOLLETO"
"3307";"2017-01-18 00:00:00";"2017-01-20 00:00:00";"3";"3";"9";"3,52872";"3,77208";"14";"FOLLETO"
"3308";"2017-01-18 00:00:00";"2017-01-20 00:00:00";"3";"3";"9";"3,52872";"3,77208";"27";"FOLLETO"
"3309";"2017-01-18 00:00:00";"2017-01-20 00:00:00";"3";"3";"9";"3,52872";"3,77208";"9";"FOLLETO"
"3310";"2017-01-18 00:00:00";"2017-01-20 00:00:00";"3";"3";"9";"3,52872";"3,77208";"13";"FOLLETO"
"3311";"2017-01-02 00:00:00";"2017-01-15 00:00:00";"1";"2";"23";"3,65400";"3,51540";"";""
"3312";"2017-01-16 00:00:00";"2017-01-29 00:00:00";"3";"4";"57";"3,48000";"3,34800";"";""
"3315";"2017-01-09 00:00:00";"2017-01-16 00:00:00";"3";"4";"26";"3,67140";"3,92460";"";"MERCANCÍA S/C"
"3316";"2017-01-09 00:00:00";"2017-01-16 00:00:00";"3";"4";"36";"3,65400";"3,90600";"";"MERCANCÍA S/C"
"3317";"2017-01-09 00:00:00";"2017-01-16 00:00:00";"3";"4";"38";"3,67140";"3,92460";"";"MERCANCÍA S/C"
"3320";"2017-01-09 00:00:00";"2017-01-16 00:00:00";"3";"4";"26";"3,67140";"3,92460";"";"MERCANCÍA S/C"
"3321";"2017-01-09 00:00:00";"2017-01-16 00:00:00";"3";"4";"36";"3,65400";"3,90600";"";"MERCANCÍA S/C"
"3322";"2017-01-09 00:00:00";"2017-01-16 00:00:00";"3";"4";"38";"3,67140";"3,92460";"";"MERCANCÍA S/C"
"3326";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"22";"5,33223";"5,34471";"0";"FOLLETO"
"3327";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"22";"5,33223";"5,34471";"0";"FOLLETO"
"3328";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"68";"5,52450";"5,34471";"";"FOLLETO"
"3331";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"68";"5,52798";"5,34471";"";"FOLLETO"
"3334";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"17";"5,81508";"5,46375";"";"FOLLETO"
"3335";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"17";"5,81508";"5,46375";"";"FOLLETO"
"3336";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"77";"5,95776";"5,41260";"";"FOLLETO"
"3337";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"77";"5,95776";"5,41260";"";"FOLLETO"
"3340";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"59";"5,81073";"6,04500";"";"FOLLETO"
"3341";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"59";"5,81073";"6,04500";"";"FOLLETO"
"3342";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"58";"6,46410";"5,90550";"";"FOLLETO"
"3343";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"58";"6,46410";"5,90550";"";"FOLLETO"
"3344";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"52";"6,46410";"5,90550";"";"FOLLETO"
"3345";"2017-01-16 00:00:00";"2017-02-02 00:00:00";"4";"6";"52";"6,46410";"5,90550";"";"FOLLETO"
"3348";"2017-01-26 00:00:00";"2017-02-12 00:00:00";"5";"7";"37";"6,10740";"5,27310";"";"FOLLETO"
"3349";"2017-01-26 00:00:00";"2017-02-12 00:00:00";"5";"7";"37";"6,10740";"5,27310";"";"FOLLETO"
"3352";"2017-01-13 00:00:00";"2017-02-05 00:00:00";"3";"6";"20";"3,69750";"3,36009";"";""
"3355";"2017-01-16 00:00:00";"2017-01-22 00:00:00";"4";"4";"94";"3,69750";"3,67350";"";""
"3356";"2017-01-16 00:00:00";"2017-01-22 00:00:00";"4";"4";"61";"3,48000";"3,44100";"";""
"3359";"2017-01-13 00:00:00";"2017-02-07 00:00:00";"3";"7";"13";"3,93240";"3,92460";"";""
"3360";"2017-01-13 00:00:00";"2017-02-07 00:00:00";"3";"7";"13";"3,93240";"3,92460";"";""
"3361";"2017-01-13 00:00:00";"2017-02-07 00:00:00";"3";"7";"13";"3,93240";"3,92460";"";""
"3362";"2017-01-13 00:00:00";"2017-02-06 00:00:00";"3";"7";"13";"3,93240";"3,92460";"";""
"3363";"2017-01-13 00:00:00";"2017-02-06 00:00:00";"3";"7";"13";"3,93240";"3,92460";"";""
"3365";"2017-01-16 00:00:00";"2017-01-21 00:00:00";"4";"4";"94";"3,69750";"3,67350";"";""
"3366";"2017-01-16 00:00:00";"2017-01-21 00:00:00";"4";"4";"74";"1,17450";",97650";"";""
"3367";"2017-01-30 00:00:00";"2017-02-06 00:00:00";"6";"7";"43";"5,02947";"4,85181";"";"MASIVA"
"3368";"2017-02-06 00:00:00";"2017-02-13 00:00:00";"7";"8";"16";"4,02375";"4,05015";"";"SOCIO"
"3369";"2017-02-13 00:00:00";"2017-02-20 00:00:00";"8";"9";"79";"3,42606";"3,44472";"";""
"3370";"2017-02-20 00:00:00";"2017-02-27 00:00:00";"9";"10";"19";"4,43700";"4,51050";"";"MASIVA"
"3371";"2017-01-16 00:00:00";"2017-01-22 00:00:00";"4";"4";"97";"3,48000";"3,23733";"";"FOLLETO"
"3372";"2017-01-16 00:00:00";"2017-01-22 00:00:00";"4";"4";"26";"3,78450";"3,37869";"";"FOLLETO"
"3373";"2017-01-20 00:00:00";"2017-01-20 00:00:00";"4";"4";"1";"4,10640";"4,38960";"27";"FOLLETO"
"3375";"2017-01-23 00:00:00";"2017-01-29 00:00:00";"5";"5";"38";"3,78450";"3,56004";"";"FOLLETO"
"3376";"2017-01-23 00:00:00";"2017-01-29 00:00:00";"5";"5";"61";"3,48000";"3,27360";"";"FOLLETO"
"3377";"2017-01-23 00:00:00";"2017-01-29 00:00:00";"5";"5";"36";"3,61050";"3,36753";"";"FOLLETO"
"3382";"2017-01-20 00:00:00";"2017-02-03 00:00:00";"4";"6";"20";"3,82800";"3,47820";"";""
"3384";"2017-01-21 00:00:00";"2017-01-27 00:00:00";"4";"5";"76";"3,23640";"3,45960";"";""
"3385";"2017-01-21 00:00:00";"2017-01-27 00:00:00";"4";"5";"76";"3,23640";"3,45960";"";""
"3386";"2017-01-21 00:00:00";"2017-01-27 00:00:00";"4";"5";"76";"3,23640";"3,45960";"";""
"3391";"2017-03-15 00:00:00";"2017-03-31 00:00:00";"12";"14";"34";"6,87822";"5,51397";"";"REDENCIÓN"
"3392";"2017-03-15 00:00:00";"2017-03-31 00:00:00";"12";"14";"33";"6,87822";"5,51397";"";"REDENCIÓN"
"3396";"2017-01-25 00:00:00";"2017-02-07 00:00:00";"5";"7";"59";"6,28140";"5,88876";"";"FOLLETO"
"3398";"2017-01-24 00:00:00";"2017-02-06 00:00:00";"5";"7";"59";"6,28140";"5,88876";"";"FOLLETO"
"3400";"2017-01-24 00:00:00";"2017-02-06 00:00:00";"5";"7";"59";"6,28140";"5,88876";"";"FOLLETO"
"3402";"2017-01-20 00:00:00";"2017-01-27 00:00:00";"4";"5";"37";"3,97590";"3,69396";"";""
"3403";"2017-01-20 00:00:00";"2017-01-27 00:00:00";"4";"5";"37";"3,97590";"3,69396";"";""
"3404";"2017-01-23 00:00:00";"2017-01-28 00:00:00";"5";"5";"70";"4,17600";"4,18500";"";"PRECIO"
"3405";"2017-01-23 00:00:00";"2017-01-28 00:00:00";"5";"5";"78";"3,61050";"3,58050";"";""
"3408";"2017-01-25 00:00:00";"2017-02-07 00:00:00";"5";"7";"10";"3,39300";"3,44100";"";""
"3410";"2017-01-25 00:00:00";"2017-02-07 00:00:00";"5";"7";"10";"3,39300";"3,44100";"";""
"3411";"2017-01-25 00:00:00";"2017-02-07 00:00:00";"5";"7";"10";"3,39300";"3,44100";"";""
"3412";"2017-01-24 00:00:00";"2017-02-06 00:00:00";"5";"7";"10";"3,39300";"3,44100";"";""
"3413";"2017-01-24 00:00:00";"2017-02-06 00:00:00";"5";"7";"10";"3,39300";"3,44100";"";""
"3414";"2017-01-26 00:00:00";"2017-02-09 00:00:00";"5";"7";"20";"3,69750";"3,36009";"";"PRECIO"
"3421";"2017-02-01 00:00:00";"2017-02-03 00:00:00";"6";"6";"7";"2,66829";"2,85231";"6";""
"3422";"2017-02-01 00:00:00";"2017-02-03 00:00:00";"6";"6";"2";"4,34043";"4,63977";"13";""
"3431";"2017-03-03 00:00:00";"2017-03-03 00:00:00";"10";"10";"1";"4,10640";"4,38960";"18";""
"3432";"2017-03-03 00:00:00";"2017-03-03 00:00:00";"10";"10";"1";"4,10640";"4,38960";"13";""
"3433";"2017-03-03 00:00:00";"2017-03-03 00:00:00";"10";"10";"1";"4,10640";"4,38960";"13";""
"3434";"2017-03-02 00:00:00";"2017-03-03 00:00:00";"10";"10";"1";"4,10640";"4,38960";"21";""
"3435";"2017-03-03 00:00:00";"2017-03-03 00:00:00";"10";"10";"1";"4,10640";"4,38960";"25";""
"3436";"2017-03-03 00:00:00";"2017-03-03 00:00:00";"10";"10";"1";"4,10640";"4,38960";"8";""
"3437";"2017-03-03 00:00:00";"2017-03-03 00:00:00";"10";"10";"1";"4,10640";"4,38960";"10";"FOLLETO"
"3438";"2017-03-03 00:00:00";"2017-03-03 00:00:00";"10";"10";"1";"4,10640";"4,38960";"12";""
"3439";"2017-01-30 00:00:00";"2017-02-04 00:00:00";"6";"6";"78";"3,61050";"3,58050";"";"PRECIO"
"3443";"2017-02-22 00:00:00";"2017-02-24 00:00:00";"9";"9";"3";"3,41649";"3,65211";"14";"FOLLETO"
"3444";"2017-02-22 00:00:00";"2017-02-24 00:00:00";"9";"9";"3";"3,41649";"3,65211";"17";"FOLLETO"
"3445";"2017-02-22 00:00:00";"2017-02-24 00:00:00";"9";"9";"3";"3,41649";"3,65211";"18";"FOLLETO"
"3446";"2017-02-22 00:00:00";"2017-02-24 00:00:00";"9";"9";"3";"3,41649";"3,65211";"17";"FOLLETO"
"3447";"2017-02-22 00:00:00";"2017-02-24 00:00:00";"9";"9";"3";"3,41649";"3,65211";"20";"FOLLETO"
"3448";"2017-02-22 00:00:00";"2017-02-24 00:00:00";"9";"9";"3";"3,41649";"3,65211";"6";"FOLLETO"
"3449";"2017-02-22 00:00:00";"2017-02-24 00:00:00";"9";"9";"3";"3,41649";"3,65211";"9";"FOLLETO"
"3450";"2017-02-22 00:00:00";"2017-02-24 00:00:00";"9";"9";"3";"3,41649";"3,65211";"9";"FOLLETO"
"3451";"2017-01-30 00:00:00";"2017-02-04 00:00:00";"6";"6";"22";"5,76375";"5,73996";"";""
